PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, P467
Station name, AlabamaHilCS2006
Begin Date, 2006-03-17
End Date, 2018-09-15
Release Date, 2018-11-17
Source file, P467.nmt.nam08.pos
Offset from source file, 31.14 mm North, -29.12 mm East, -4.87 mm Vertical
Reference position, 36.5702022947 North Latitude, -118.0906232152 East Longitude, 1380.13029 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2006-05-28,1.65, -2.90, -1.72, 1.36, 1.23, 5.47, repro,
2006-05-29,0.75, -2.24, -2.26, 1.35, 1.23, 5.54, repro,
2006-05-30,1.13, -2.50, -3.13, 1.31, 1.18, 5.27, repro,
2006-05-31,0.74, -2.70, -9.03, 1.23, 1.13, 5.07, repro,
2006-06-01,1.31, -2.02, -7.49, 1.47, 1.34, 5.9, repro,
2006-06-02,1.82, -2.62, -5.96, 1.52, 1.37, 6.15, repro,
2006-06-03,0.60, -3.28, -3.32, 1.57, 1.43, 6.32, repro,
2006-06-04,-0.36, -2.08, -7.18, 1.77, 1.61, 7.06, repro,
2006-06-05,0.39, -2.25, -3.69, 1.53, 1.39, 6.29, repro,
2006-06-06,1.60, -3.05, -3.80, 1.44, 1.3, 5.82, repro,
2006-06-07,2.06, -5.17, -8.20, 2.02, 1.79, 8.09, repro,
2006-06-08,1.97, -3.45, -8.28, 1.83, 1.66, 7.32, repro,
2006-06-09,0.92, -2.59, -9.20, 1.74, 1.58, 6.98, repro,
2006-06-10,0.95, -2.25, -0.51, 1.46, 1.34, 5.97, repro,
2006-06-11,-0.91, -1.06, 0.48, 1.42, 1.29, 5.83, repro,
2006-06-12,-3.37, -3.60, -3.84, 1.49, 1.38, 6.23, repro,
2006-06-13,-2.60, -6.89, -21.11, 1.94, 1.75, 7.72, repro,
2006-06-14,1.22, -0.30, -1.11, 1.51, 1.37, 6.28, repro,
2006-06-15,2.06, -2.97, -4.72, 1.61, 1.45, 6.59, repro,
2006-06-16,0.65, -2.11, 1.01, 1.89, 1.7, 7.5, repro,
2006-06-17,1.02, -1.89, -4.00, 1.44, 1.31, 5.97, repro,
2006-06-18,1.54, -1.81, -3.95, 1.55, 1.41, 6.36, repro,
2006-06-19,2.06, -2.23, 1.03, 1.76, 1.63, 7.25, repro,
2006-06-20,0.85, -1.84, 0.29, 1.44, 1.31, 5.87, repro,
2006-06-21,1.99, -2.40, -1.42, 1.42, 1.31, 6.03, repro,
2006-06-22,1.05, -2.37, -5.22, 1.54, 1.44, 6.31, repro,
2006-06-23,1.67, -1.81, -17.22, 1.4, 1.29, 5.79, repro,
2006-06-24,1.39, -2.11, -6.71, 1.29, 1.19, 5.38, repro,
2006-06-25,0.93, -1.22, -5.86, 1.34, 1.23, 5.51, repro,
2006-06-26,1.23, -1.83, -6.50, 1.51, 1.37, 6.18, repro,
2006-06-27,0.93, -4.03, -11.73, 1.83, 1.68, 7.35, repro,
2006-06-28,1.24, -0.90, -9.14, 2.02, 1.84, 7.99, repro,
2006-06-29,2.37, -3.30, -9.89, 1.96, 1.81, 7.85, repro,
2006-06-30,0.11, -1.10, 5.03, 2.01, 1.86, 8.19, repro,
2006-07-01,0.48, -1.51, 3.61, 1.97, 1.79, 7.87, repro,
2006-07-02,2.22, -1.51, -9.37, 2.26, 2.09, 9.09, repro,
2006-07-03,1.48, -1.66, -12.34, 1.95, 1.78, 7.85, repro,
2006-07-04,1.96, -1.19, 4.55, 1.66, 1.51, 6.73, repro,
2006-07-05,0.95, -2.93, -3.84, 1.69, 1.52, 6.85, repro,
2006-07-06,0.89, -2.23, -1.95, 2.74, 2.5, 10.99, repro,
2006-07-07,1.65, -2.52, -8.32, 1.99, 1.8, 7.91, repro,
2006-07-08,1.74, -2.61, -13.83, 1.9, 1.8, 7.57, repro,
2006-07-09,2.79, -1.31, -15.59, 2.04, 1.87, 8.17, repro,
2006-07-10,1.99, -4.09, 5.44, 1.79, 1.63, 7.2, repro,
2006-07-11,2.20, -2.36, -3.95, 2.06, 1.89, 8.27, repro,
2006-07-12,1.69, -2.13, -8.19, 1.87, 1.72, 7.56, repro,
2006-07-13,2.02, -2.15, 0.78, 1.36, 1.25, 5.67, repro,
2006-07-14,1.86, -2.37, -1.25, 1.4, 1.29, 5.88, repro,
2006-07-15,2.18, -2.52, -3.25, 1.56, 1.44, 6.41, repro,
2006-07-16,1.47, -1.46, -6.15, 1.52, 1.41, 6.38, repro,
2006-07-17,1.07, -1.96, 0.82, 1.45, 1.33, 5.99, repro,
2006-07-18,0.32, -1.74, 2.19, 1.68, 1.56, 6.83, repro,
2006-07-19,1.29, -1.52, 0.41, 1.87, 1.76, 7.59, repro,
2006-07-20,2.22, -3.74, -7.96, 2.01, 1.89, 8.19, repro,
2006-07-21,2.10, -3.12, -8.79, 2.03, 1.9, 8.28, repro,
2006-07-22,0.59, 0.61, -3.63, 1.99, 1.87, 8.04, repro,
2006-07-23,3.41, -1.81, -6.93, 1.73, 1.61, 7.04, repro,
2006-07-24,2.52, -2.98, -10.76, 2.3, 2.16, 9.16, repro,
2006-07-25,2.42, -2.60, 0.63, 1.6, 1.5, 6.54, repro,
2006-07-26,0.87, -1.09, 3.16, 1.99, 1.88, 8.1, repro,
2006-07-27,1.94, -3.31, -3.28, 1.85, 1.76, 7.4, repro,
2006-07-28,2.31, 0.99, 0.26, 1.92, 1.84, 7.83, repro,
2006-07-29,1.19, 0.80, -5.00, 1.99, 1.9, 8.05, repro,
2006-07-30,2.56, -1.69, 9.99, 2.15, 2.15, 9.79, repro,
2006-07-31,4.02, -0.62, 16.76, 2.23, 2.27, 11.34, repro,
2006-08-01,2.54, -0.19, -0.88, 3.12, 3.11, 18.18, repro,
2006-08-02,2.48, 0.72, -0.39, 2.96, 2.94, 17.18, repro,
2006-08-03,1.16, -0.63, 4.71, 3, 3.17, 18.33, repro,
2006-08-04,4.14, -3.43, -8.85, 3.33, 3.42, 19.91, repro,
2006-08-05,2.05, -1.17, -6.19, 2.79, 2.84, 16.36, repro,
2006-08-06,2.32, -1.40, -17.64, 2.77, 2.79, 15.74, repro,
2006-08-07,5.49, -0.37, 9.40, 3.6, 3.58, 23.08, repro,
