PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, P465
Station name, HorseshoeMCS2007
Begin Date, 2007-06-14
End Date, 2019-08-21
Release Date, 2019-08-22
Source file, P465.cwu.nam08.pos
Offset from source file, 34.62 mm North, -30.97 mm East, 8.31 mm Vertical
Reference position, 36.4668343519 North Latitude, -118.1324333151 East Longitude, 2901.55390 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2007-08-26,4.89, -1.79, 12.00, 2.12, 1.76, 7.95, repro,
2007-08-27,3.31, -2.22, 8.82, 2.2, 1.79, 8.31, repro,
2007-08-28,1.97, -2.20, 5.99, 2.13, 1.77, 7.98, repro,
2007-08-29,0.32, 1.52, 4.07, 2.1, 1.74, 7.79, repro,
2007-08-30,2.34, -1.41, 2.61, 2.13, 1.82, 7.95, repro,
2007-08-31,0.76, -0.29, 5.42, 2.1, 1.72, 7.8, repro,
2007-09-01,0.96, -2.87, 11.18, 2.08, 1.74, 7.83, repro,
2007-09-02,1.08, 0.86, 11.46, 2.27, 1.9, 8.46, repro,
2007-09-03,2.70, -3.69, 3.29, 2.11, 1.74, 7.89, repro,
2007-09-04,2.42, -3.71, 8.88, 2.12, 1.76, 7.93, repro,
2007-09-05,1.30, -1.28, 13.65, 2.11, 1.75, 7.88, repro,
2007-09-06,2.45, -2.62, 14.32, 2.09, 1.75, 7.87, repro,
2007-09-07,2.81, -2.49, 9.50, 2.09, 1.75, 7.91, repro,
2007-09-08,2.24, -2.27, 8.80, 2.16, 1.82, 8.21, repro,
2007-09-09,0.68, -2.56, 9.91, 2.15, 1.8, 8.1, repro,
2007-09-10,3.23, -4.23, 11.75, 2.16, 1.79, 8, repro,
2007-09-11,1.87, -0.59, 10.69, 2.16, 1.78, 8.03, repro,
2007-09-12,3.00, -1.09, 13.63, 2.2, 1.76, 8.1, repro,
2007-09-13,1.80, -1.56, 11.78, 2.2, 1.75, 8.08, repro,
2007-09-14,3.43, -3.86, 2.41, 2.11, 1.73, 7.8, repro,
2007-09-15,1.49, -3.34, 7.13, 2.24, 1.77, 8.19, repro,
2007-09-16,1.60, -1.89, 13.55, 2.13, 1.74, 7.86, repro,
2007-09-17,3.20, -3.35, 12.73, 2.21, 1.85, 8.33, repro,
2007-09-18,3.02, -2.09, 15.16, 2.08, 1.77, 7.92, repro,
2007-09-19,2.86, -2.83, 6.42, 2.02, 1.64, 7.5, repro,
2007-09-20,1.80, -5.40, 18.86, 2.07, 1.68, 7.66, repro,
2007-09-21,1.16, -5.14, 13.33, 2.1, 1.74, 7.94, repro,
2007-09-22,1.65, -4.69, 22.59, 2.09, 1.72, 7.86, repro,
2007-09-23,2.81, -3.81, 15.80, 2.15, 1.78, 8.23, repro,
2007-09-24,2.70, -3.21, 15.51, 2.13, 1.8, 8.03, repro,
2007-09-25,2.83, -3.84, 10.47, 2.15, 1.75, 8.04, repro,
2007-09-26,1.86, -3.84, 16.11, 2.1, 1.75, 7.94, repro,
2007-09-27,1.91, -2.92, 15.21, 2.15, 1.77, 8.08, repro,
2007-09-28,2.30, -3.98, 16.85, 2.24, 1.81, 8.48, repro,
2007-09-29,2.09, -3.97, 17.86, 2.08, 1.75, 7.92, repro,
2007-09-30,2.49, -3.66, 14.89, 2.08, 1.73, 7.88, repro,
2007-10-01,1.04, -5.51, 19.18, 2.1, 1.74, 7.91, repro,
2007-10-02,3.34, -3.47, 19.52, 2.16, 1.8, 8.23, repro,
2007-10-03,2.90, -3.25, 23.31, 2.15, 1.79, 8.18, repro,
2007-10-04,4.47, -2.45, 15.12, 2.11, 1.79, 8.09, repro,
2007-10-05,3.93, -7.03, 15.43, 2.1, 1.79, 8.14, repro,
2007-10-06,2.03, -4.11, 17.80, 2.07, 1.73, 7.94, repro,
2007-10-07,2.07, -4.64, 14.96, 2.15, 1.76, 8.17, repro,
2007-10-08,2.30, -3.91, 14.26, 2.29, 1.83, 8.86, repro,
2007-10-09,1.76, -4.20, 11.28, 2.19, 1.85, 8.37, repro,
2007-10-10,3.19, -4.38, 8.72, 2.22, 1.78, 8.38, repro,
2007-10-11,2.46, -4.20, 15.09, 2.11, 1.78, 8.07, repro,
2007-10-12,2.89, -4.92, 5.45, 2.09, 1.75, 7.97, repro,
2007-10-13,2.15, -3.90, 20.43, 2.1, 1.75, 8.01, repro,
2007-10-14,1.62, -3.25, 8.02, 2.08, 1.73, 7.9, repro,
2007-10-15,2.52, -4.36, 15.84, 2.07, 1.75, 7.94, repro,
2007-10-16,2.83, -4.24, 21.37, 2.07, 1.74, 7.87, repro,
2007-10-17,1.58, -12.79, 13.79, 2.04, 1.69, 7.75, repro,
2007-10-18,4.51, -2.45, 22.77, 2.06, 1.7, 7.78, repro,
2007-10-19,2.90, -3.22, 19.86, 2.1, 1.74, 7.97, repro,
2007-10-20,3.75, -5.09, 11.00, 2.03, 1.69, 7.67, repro,
2007-10-21,4.42, -4.70, 8.76, 2.28, 1.95, 8.89, repro,
2007-10-22,2.57, -4.10, 6.09, 2.1, 1.77, 8.07, repro,
2007-10-23,3.79, -3.64, 6.00, 2.09, 1.75, 7.99, repro,
2007-10-24,1.50, -2.96, 10.90, 2.1, 1.75, 8, repro,
2007-10-25,3.08, -3.60, 7.28, 2.04, 1.69, 7.71, repro,
2007-10-26,1.60, -3.32, 12.30, 2.07, 1.74, 7.85, repro,
2007-10-27,2.43, -4.28, 7.43, 2.05, 1.69, 7.78, repro,
2007-10-28,2.37, -4.53, 7.82, 2.1, 1.73, 7.95, repro,
2007-10-29,3.14, -4.83, 3.95, 2.05, 1.69, 7.77, repro,
2007-10-30,1.85, -2.95, 11.04, 2.03, 1.67, 7.61, repro,
2007-10-31,2.50, -3.48, 7.90, 2.04, 1.69, 7.74, repro,
2007-11-01,2.53, -4.49, 9.93, 2.02, 1.66, 7.54, repro,
2007-11-02,4.05, -4.65, 5.94, 2.04, 1.67, 7.61, repro,
2007-11-03,3.62, -4.76, 12.14, 2.07, 1.68, 7.69, repro,
2007-11-04,3.50, -3.80, 11.19, 2.04, 1.67, 7.58, repro,
2007-11-05,2.11, -4.14, 6.20, 2.03, 1.68, 7.57, repro,
2007-11-06,3.67, -5.01, 4.21, 2.13, 1.83, 8.11, repro,
2007-11-07,2.89, -4.38, 4.98, 2.05, 1.68, 7.66, repro,
2007-11-08,3.33, -4.78, 6.51, 2.1, 1.73, 7.9, repro,
2007-11-09,1.93, -6.03, 6.23, 2.07, 1.71, 7.77, repro,
2007-11-10,3.77, -4.70, 10.99, 2.03, 1.67, 7.54, repro,
2007-11-11,3.18, -6.08, 10.61, 2.02, 1.68, 7.61, repro,
2007-11-12,5.01, -5.41, 5.69, 2.04, 1.69, 7.72, repro,
2007-11-13,4.19, -5.13, 10.79, 2.05, 1.68, 7.68, repro,
2007-11-14,3.28, -5.06, 5.64, 2.05, 1.68, 7.68, repro,
2007-11-15,4.84, -4.89, 6.13, 2.03, 1.66, 7.57, repro,
2007-11-16,4.50, -5.45, 7.06, 2.03, 1.68, 7.61, repro,
2007-11-17,3.97, -5.31, 11.23, 2.05, 1.69, 7.69, repro,
2007-11-18,4.75, -4.13, 2.70, 2.04, 1.69, 7.75, repro,
2007-11-19,4.72, -6.55, 6.28, 2.06, 1.72, 7.79, repro,
2007-11-20,3.82, -5.75, 11.90, 2.13, 1.8, 7.96, repro,
2007-11-21,4.84, -4.89, 9.51, 2.03, 1.67, 7.64, repro,
