PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, P465
Station name, HorseshoeMCS2007
Begin Date, 2007-06-13
End Date, 2018-09-15
Release Date, 2018-11-17
Source file, P465.pbo.nam08.pos
Offset from source file, 34.42 mm North, -30.35 mm East, 2.97 mm Vertical
Reference position, 36.4668343532 North Latitude, -118.1324333168 East Longitude, 2901.55442 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2007-08-24,1.10, -0.96, 4.76, 1.68, 1.4, 6.23, repro,
2007-08-25,2.96, -0.20, 0.23, 1.77, 1.52, 6.58, repro,
2007-08-26,3.62, -1.49, 4.17, 1.8, 1.55, 6.78, repro,
2007-08-27,2.83, -1.01, 2.18, 1.87, 1.6, 7.03, repro,
2007-08-28,0.85, -0.37, 3.36, 1.78, 1.54, 6.72, repro,
2007-08-29,0.43, 1.84, -0.92, 2.1, 1.79, 7.84, repro,
2007-08-30,2.63, -1.33, -3.58, 1.91, 1.7, 7.17, repro,
2007-08-31,0.52, 0.82, -0.62, 2.03, 1.74, 7.56, repro,
2007-09-01,0.78, -2.26, 0.41, 1.87, 1.6, 6.98, repro,
2007-09-02,0.35, 2.47, 9.26, 2.08, 1.79, 7.77, repro,
2007-09-03,2.00, -2.06, -0.31, 1.84, 1.58, 6.82, repro,
2007-09-04,1.98, -2.26, 3.84, 1.84, 1.6, 6.88, repro,
2007-09-05,1.55, -0.53, 10.75, 1.57, 1.36, 5.82, repro,
2007-09-06,2.26, -1.08, 9.84, 1.54, 1.35, 5.78, repro,
2007-09-07,2.21, -1.21, 5.41, 1.56, 1.37, 5.87, repro,
2007-09-08,1.77, -0.47, 5.36, 1.66, 1.46, 6.21, repro,
2007-09-09,0.44, -1.63, 2.65, 1.85, 1.63, 6.95, repro,
2007-09-10,2.30, -2.94, 4.65, 1.62, 1.42, 6.09, repro,
2007-09-11,1.83, -0.22, 6.08, 1.67, 1.46, 6.3, repro,
2007-09-12,2.31, -0.07, 5.39, 1.65, 1.43, 6.16, repro,
2007-09-13,2.35, -1.41, 0.22, 1.91, 1.64, 7.12, repro,
2007-09-14,3.16, -2.83, -2.40, 1.53, 1.34, 5.7, repro,
2007-09-15,1.50, -2.46, 3.00, 1.58, 1.36, 5.85, repro,
2007-09-16,1.94, -1.31, 6.43, 1.55, 1.35, 5.76, repro,
2007-09-17,2.77, -1.53, 7.72, 1.59, 1.41, 6.03, repro,
2007-09-18,2.98, -1.11, 5.76, 1.54, 1.37, 5.83, repro,
2007-09-19,2.86, -1.95, 0.94, 1.57, 1.37, 5.89, repro,
2007-09-20,2.26, -3.50, 9.84, 1.58, 1.38, 5.92, repro,
2007-09-21,1.98, -4.02, 5.74, 1.87, 1.63, 7.05, repro,
2007-09-22,1.66, -3.77, 10.43, 1.87, 1.67, 7.05, repro,
2007-09-23,1.72, -2.20, 9.87, 1.58, 1.42, 5.97, repro,
2007-09-24,2.25, -1.74, 10.15, 1.5, 1.37, 5.62, repro,
2007-09-25,2.31, -2.15, 4.10, 1.49, 1.32, 5.56, repro,
2007-09-26,2.29, -2.18, 8.74, 1.45, 1.31, 5.44, repro,
2007-09-27,2.21, -2.25, 8.75, 1.5, 1.34, 5.59, repro,
2007-09-28,2.06, -3.55, 9.40, 1.66, 1.47, 6.23, repro,
2007-09-29,2.13, -2.90, 10.31, 1.56, 1.4, 5.85, repro,
2007-09-30,2.27, -2.70, 7.94, 1.44, 1.29, 5.38, repro,
2007-10-01,2.05, -4.95, 6.69, 1.63, 1.46, 6.12, repro,
2007-10-02,3.56, -2.97, 11.18, 1.53, 1.4, 5.75, repro,
2007-10-03,2.61, -2.90, 14.36, 1.48, 1.33, 5.55, repro,
2007-10-04,3.80, -1.95, 8.37, 1.64, 1.47, 6.13, repro,
2007-10-05,3.46, -4.65, 7.63, 1.65, 1.49, 6.27, repro,
2007-10-06,2.75, -3.16, 11.15, 1.5, 1.34, 5.63, repro,
2007-10-07,1.81, -3.27, 7.35, 1.53, 1.37, 5.76, repro,
2007-10-08,2.21, -2.64, 8.87, 1.54, 1.37, 5.88, repro,
2007-10-09,1.56, -2.60, 8.79, 1.46, 1.32, 5.51, repro,
2007-10-10,2.93, -3.32, -0.87, 1.65, 1.45, 6.22, repro,
2007-10-11,2.21, -3.15, 9.27, 1.47, 1.33, 5.57, repro,
2007-10-12,2.27, -4.00, -1.33, 1.65, 1.47, 6.22, repro,
2007-10-13,2.19, -2.86, 10.60, 1.58, 1.41, 5.95, repro,
2007-10-14,2.31, -2.24, 2.99, 1.59, 1.42, 5.99, repro,
2007-10-15,2.13, -3.67, 9.20, 1.51, 1.35, 5.69, repro,
2007-10-16,2.92, -2.69, 14.83, 1.68, 1.5, 6.29, repro,
2007-10-17,1.37, -11.70, 8.75, 1.76, 1.54, 6.6, repro,
2007-10-18,4.43, -1.47, 15.59, 1.57, 1.36, 5.82, repro,
2007-10-19,2.84, -2.95, 11.49, 1.53, 1.35, 5.73, repro,
2007-10-20,3.73, -4.62, 1.22, 1.74, 1.53, 6.5, repro,
2007-10-21,4.02, -3.15, 4.05, 1.55, 1.38, 5.85, repro,
2007-10-22,2.85, -3.24, -2.37, 1.5, 1.32, 5.61, repro,
2007-10-23,3.66, -2.69, -1.79, 1.54, 1.35, 5.78, repro,
2007-10-24,2.31, -2.24, 2.45, 1.5, 1.31, 5.63, repro,
2007-10-25,2.59, -3.26, 4.50, 1.45, 1.27, 5.45, repro,
2007-10-26,1.57, -2.72, 6.79, 1.56, 1.37, 5.79, repro,
2007-10-27,1.63, -3.56, 3.25, 1.51, 1.3, 5.6, repro,
2007-10-28,2.87, -2.78, -1.13, 1.65, 1.43, 6.18, repro,
2007-10-29,2.98, -3.77, -2.61, 1.65, 1.43, 6.17, repro,
2007-10-30,1.94, -1.50, 4.88, 1.69, 1.45, 6.28, repro,
2007-10-31,2.84, -2.77, 2.71, 1.55, 1.34, 5.8, repro,
2007-11-01,2.68, -3.22, 3.29, 1.48, 1.28, 5.47, repro,
2007-11-02,3.80, -3.21, -0.47, 1.47, 1.26, 5.39, repro,
2007-11-03,2.97, -3.04, 0.49, 1.51, 1.29, 5.54, repro,
2007-11-04,3.02, -2.59, 2.84, 1.48, 1.28, 5.46, repro,
2007-11-05,1.96, -2.80, -0.02, 1.5, 1.29, 5.51, repro,
2007-11-06,2.73, -3.40, -1.18, 1.5, 1.32, 5.55, repro,
2007-11-07,2.76, -3.28, -1.34, 1.51, 1.31, 5.55, repro,
2007-11-08,3.24, -3.49, 0.04, 1.49, 1.3, 5.51, repro,
2007-11-09,2.49, -4.69, -2.05, 1.65, 1.42, 6.11, repro,
2007-11-10,3.04, -3.70, 5.17, 1.59, 1.37, 5.87, repro,
2007-11-11,3.63, -5.09, 4.53, 1.58, 1.36, 5.86, repro,
2007-11-12,4.51, -4.04, 0.95, 1.52, 1.31, 5.63, repro,
2007-11-13,3.59, -3.90, 5.22, 1.6, 1.37, 5.94, repro,
2007-11-14,3.68, -4.01, -3.16, 1.5, 1.28, 5.53, repro,
2007-11-15,4.21, -3.72, 0.33, 1.51, 1.29, 5.58, repro,
2007-11-16,4.08, -4.58, 0.86, 1.58, 1.35, 5.84, repro,
2007-11-17,3.54, -4.23, 3.93, 1.5, 1.29, 5.56, repro,
2007-11-18,4.03, -3.03, -3.43, 1.47, 1.26, 5.44, repro,
