,id,longitude,latitude,time,smp
22,NASA_USDA_SMAP_SM20160905_20160907,-118.46532809326189,36.49405841735556,1473033600000.0,0.29257991909980774
23,NASA_USDA_SMAP_SM20160908_20160910,-118.46532809326189,36.49405841735556,1473292800000.0,0.2891520857810974
24,NASA_USDA_SMAP_SM20160911_20160913,-118.46532809326189,36.49405841735556,1473552000000.0,0.2872255742549896
25,NASA_USDA_SMAP_SM20160914_20160916,-118.46532809326189,36.49405841735556,1473811200000.0,0.2875799238681793
26,NASA_USDA_SMAP_SM20160917_20160919,-118.46532809326189,36.49405841735556,1474070400000.0,0.28764307498931885
27,NASA_USDA_SMAP_SM20160920_20160922,-118.46532809326189,36.49405841735556,1474329600000.0,0.28662410378456116
28,NASA_USDA_SMAP_SM20160923_20160925,-118.46532809326189,36.49405841735556,1474588800000.0,0.28624072670936584
29,NASA_USDA_SMAP_SM20160926_20160928,-118.46532809326189,36.49405841735556,1474848000000.0,0.2899112105369568
30,NASA_USDA_SMAP_SM20160929_20161001,-118.46532809326189,36.49405841735556,1475107200000.0,0.28970152139663696
31,NASA_USDA_SMAP_SM20160902_20160904,-118.24074927223201,36.49405841735556,1472774400000.0,0.10575177520513535
32,NASA_USDA_SMAP_SM20160905_20160907,-118.24074927223201,36.49405841735556,1473033600000.0,0.10679328441619873
33,NASA_USDA_SMAP_SM20160908_20160910,-118.24074927223201,36.49405841735556,1473292800000.0,0.10729404538869858
34,NASA_USDA_SMAP_SM20160911_20160913,-118.24074927223201,36.49405841735556,1473552000000.0,0.1091773584485054
35,NASA_USDA_SMAP_SM20160914_20160916,-118.24074927223201,36.49405841735556,1473811200000.0,0.1123911440372467
36,NASA_USDA_SMAP_SM20160917_20160919,-118.24074927223201,36.49405841735556,1474070400000.0,0.11467376351356506
37,NASA_USDA_SMAP_SM20160920_20160922,-118.24074927223201,36.49405841735556,1474329600000.0,0.11737139523029327
38,NASA_USDA_SMAP_SM20160923_20160925,-118.24074927223201,36.49405841735556,1474588800000.0,0.12098978459835052
39,NASA_USDA_SMAP_SM20160926_20160928,-118.24074927223201,36.49405841735556,1474848000000.0,0.12271218746900558
40,NASA_USDA_SMAP_SM20160929_20161001,-118.24074927223201,36.49405841735556,1475107200000.0,0.12623445689678192
41,NASA_USDA_SMAP_SM20160902_20160904,-118.46532809326189,36.71863723838544,1472774400000.0,0.3194730281829834
42,NASA_USDA_SMAP_SM20160905_20160907,-118.46532809326189,36.71863723838544,1473033600000.0,0.21967053413391113
43,NASA_USDA_SMAP_SM20160908_20160910,-118.46532809326189,36.71863723838544,1473292800000.0,0.19714012742042542
44,NASA_USDA_SMAP_SM20160911_20160913,-118.46532809326189,36.71863723838544,1473552000000.0,0.36617758870124817
45,NASA_USDA_SMAP_SM20160914_20160916,-118.46532809326189,36.71863723838544,1473811200000.0,0.3995804786682129
46,NASA_USDA_SMAP_SM20160917_20160919,-118.46532809326189,36.71863723838544,1474070400000.0,0.3481443524360657
47,NASA_USDA_SMAP_SM20160920_20160922,-118.46532809326189,36.71863723838544,1474329600000.0,0.4015679657459259
48,NASA_USDA_SMAP_SM20160923_20160925,-118.46532809326189,36.71863723838544,1474588800000.0,0.346432089805603
49,NASA_USDA_SMAP_SM20160926_20160928,-118.46532809326189,36.71863723838544,1474848000000.0,0.265168696641922
50,NASA_USDA_SMAP_SM20160929_20161001,-118.46532809326189,36.71863723838544,1475107200000.0,0.2920044958591461
1,NASA_USDA_SMAP_SM20161002_20161004,-118.46532809326189,36.26947959632568,1475366400000.0,0.2880057692527771
2,NASA_USDA_SMAP_SM20161005_20161007,-118.46532809326189,36.26947959632568,1475625600000.0,0.2943877577781677
3,NASA_USDA_SMAP_SM20161008_20161010,-118.46532809326189,36.26947959632568,1475884800000.0,0.3018694818019867
4,NASA_USDA_SMAP_SM20161011_20161013,-118.46532809326189,36.26947959632568,1476144000000.0,0.30274879932403564
5,NASA_USDA_SMAP_SM20161014_20161016,-118.46532809326189,36.26947959632568,1476403200000.0,0.30407005548477173
6,NASA_USDA_SMAP_SM20161017_20161019,-118.46532809326189,36.26947959632568,1476662400000.0,0.30650585889816284
7,NASA_USDA_SMAP_SM20161020_20161022,-118.46532809326189,36.26947959632568,1476921600000.0,0.30777138471603394
8,NASA_USDA_SMAP_SM20161023_20161025,-118.46532809326189,36.26947959632568,1477180800000.0,0.32283952832221985
9,NASA_USDA_SMAP_SM20161026_20161028,-118.46532809326189,36.26947959632568,1477440000000.0,0.3278443515300751
10,NASA_USDA_SMAP_SM20161029_20161031,-118.46532809326189,36.26947959632568,1477699200000.0,0.34076815843582153
11,NASA_USDA_SMAP_SM20161002_20161004,-118.68990691429177,36.49405841735556,1475366400000.0,0.30571985244750977
12,NASA_USDA_SMAP_SM20161005_20161007,-118.68990691429177,36.49405841735556,1475625600000.0,0.24638938903808594
13,NASA_USDA_SMAP_SM20161008_20161010,-118.68990691429177,36.49405841735556,1475884800000.0,0.27166154980659485
14,NASA_USDA_SMAP_SM20161011_20161013,-118.68990691429177,36.49405841735556,1476144000000.0,0.2744094431400299
15,NASA_USDA_SMAP_SM20161014_20161016,-118.68990691429177,36.49405841735556,1476403200000.0,0.3154038190841675
16,NASA_USDA_SMAP_SM20161017_20161019,-118.68990691429177,36.49405841735556,1476662400000.0,0.35583463311195374
